submission_id,age,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,explanation,gender,itemName,languages,prolific_pid,prolific_session_id,prolific_study_id,question,responseTime,settingName,trialNr,trial_type,answer_num,sampled_goals,category
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,clothing-clothes,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have any Hawaiian shirts?,176201,clothing,1,main,answer1,confirm by whether the store sells shirts,superordinate
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,clothing-clothes,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have any Hawaiian shirts?,176201,clothing,1,main,answer2,"If so, Confirm whether the stereotypical Hawaiian print is currently available on the shirts",target
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,clothing-clothes,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have any Hawaiian shirts?,176201,clothing,1,main,answer3,"If yes to both of the above, do they have any available to purchase immediately",subordinate
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,gym-yoga,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you offer yoga classes?,108948,gymActivities,2,main,answer1,Does the gym also offer yoga classes,target
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,gym-yoga,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you offer yoga classes?,108948,gymActivities,2,main,answer2,Does the gym provide additional classes to those advertised,superordinate
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,gym-yoga,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you offer yoga classes?,108948,gymActivities,2,main,answer3,Could the gym meet her needs,superordinate
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,interior-green,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have an aloe vera plant?,168911,interior,3,main,answer1,The friend wants a specific plant and wants to know if my aunt can help her acquire it,target
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,interior-green,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have an aloe vera plant?,168911,interior,3,main,answer2,She may not want a gift so is finding a polite way to decline accepting the gift as my aunt doesn’t have what she asked for,subordinate
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,interior-green,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have an aloe vera plant?,168911,interior,3,main,answer3,Does my aunt have any plants not already listed,subordinate
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,electronics-laptop,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have a MacBook Pro?,137055,electronics,5,main,answer1,Wanting to confirm the MacBook Air specifications,subordinate
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,electronics-laptop,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have a MacBook Pro?,137055,electronics,5,main,answer2,He wants to purchase a specific product and is checking if this store has any in stock,target
127,37,NA,main,Higher degree,700228,1735344755569,1735344055341,NA,female,electronics-laptop,English,5b9123560df93f000140d6be,676f3fa7d04026741ecc3cd3,676f3e08413e14ddc9732121,Do you have a MacBook Pro?,137055,electronics,5,main,answer3,He could be hoping the store has additional stock or that the store is expecting additional stock,superordinate
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,waterSport-motor,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you rent jet skis?,159631,waterSport,2,main,answer1,The customer is looking to rent a jet ski for some time and is planning to book ahead of time.,target
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,waterSport-motor,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you rent jet skis?,159631,waterSport,2,main,answer2,The customer might be comparing prices with another water sports rental agency.,subordinate
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,waterSport-motor,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you rent jet skis?,159631,waterSport,2,main,answer3,The customer is looking to make the trip up and wants to rent a jetski.,target
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,kidsActivities-crafts,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Is there a pottery class?,554650,kidsActivities,3,main,answer1,"The kid might be interested in doing pottery, thus asking his question.",target
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,kidsActivities-crafts,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Is there a pottery class?,554650,kidsActivities,3,main,answer2,The kid may be curious to find out if a pottery class is offered and he didn't read the material offerings beforehand so he doesn't know there isn't.,target
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,kidsActivities-crafts,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Is there a pottery class?,554650,kidsActivities,3,main,answer3,The kid might just be asking for a friend or for his parent.,subordinate
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,bar-whiteWine,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you have Sauvignon Blanc?,332381,bar,4,main,answer1,She is curious to know the wine offerings at this hotel bar.,superordinate
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,bar-whiteWine,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you have Sauvignon Blanc?,332381,bar,4,main,answer2,The woman is craving Sauvignon Blanc but doesn't realize this bar does not have it.,target
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,bar-whiteWine,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you have Sauvignon Blanc?,332381,bar,4,main,answer3,The woman may be asking for her husband or friend who wants a glass/looking for a bar that serves it.,subordinate
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,interior-green,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you have an aloe vera plant?,181719,interior,5,main,answer1,The friend is interested in decorating her house with the aloe vera plant.,target
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,interior-green,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you have an aloe vera plant?,181719,interior,5,main,answer2,The friend is interested in learning how to take care of and grow an aloe vera plant.,subordinate
128,32,"None, thank you!",main,Graduated College,1451661,1735345557135,1735344105474,NA,male,interior-green,English,676d967fdcb045c99d113508,676f3fdfc79cec8770eb40a7,676f3e08413e14ddc9732121,Do you have an aloe vera plant?,181719,interior,5,main,answer3,The friend may be looking to create a connection with my aunt and is creating conversation.,subordinate
